Job Title;Employment Type;Experience Level;Expertise Level;Company Location;Salary in USD;Employee Residence;Company Size;Year
Data Analyst;Full-Time;Senior;Expert;Philippines;50000;Philippines;Small;2021
BI Data Analyst;Full-Time;Mid;Intermediate;Australia;53368;Australia;Medium;2022
Lead Data Scientist;Full-Time;Senior;Expert;Portugal;29944;Portugal;Small;2022
Data Scientist;Full-Time;Senior;Expert;United States;160000;United States;Large;2022
Data Scientist;Full-Time;Senior;Expert;United States;119300;United States;Large;2022
Research Scientist;Full-Time;Mid;Intermediate;United States;145000;United States;Large;2022
ETL Developer;Full-Time;Senior;Expert;United States;146200;United States;Medium;2022
ETL Developer;Full-Time;Senior;Expert;United States;124270;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;United States;225000;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;United States;160000;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;Netherlands;54634;Netherlands;Small;2022
Data Engineer;Full-Time;Senior;Expert;Canada;185800;Canada;Medium;2022
Data Engineer;Full-Time;Senior;Expert;Canada;137400;Canada;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;245000;United States;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;180000;United States;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;203500;United States;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;152000;United States;Medium;2022
Machine Learning Infrastructure Engineer;Full-Time;Senior;Expert;United States;186000;United States;Medium;2022
Machine Learning Infrastructure Engineer;Full-Time;Senior;Expert;United States;148800;United States;Medium;2022
Lead Machine Learning Engineer;Full-Time;Senior;Expert;India;95386;India;Large;2022
Machine Learning Engineer;Full-Time;Mid;Intermediate;United Kingdom;128058;United Kingdom;Large;2022
Data Scientist;Full-Time;Entry;Junior;United States;82000;United States;Large;2022
Data Scientist;Part-Time;Entry;Junior;France;110000;Dominican Republic;Medium;2022
Applied Machine Learning Scientist;Full-Time;Mid;Intermediate;United States;173000;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;186000;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;148800;United States;Medium;2022
Data Science Manager;Full-Time;Mid;Intermediate;United States;158000;United States;Medium;2022
Data Science Manager;Full-Time;Mid;Intermediate;United States;134000;United States;Medium;2022
Analytics Engineer;Full-Time;Executive;Director;United States;200000;United States;Medium;2022
Analytics Engineer;Full-Time;Executive;Director;United States;150000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;216200;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;144100;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;Netherlands;115573;Netherlands;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;Netherlands;89306;Netherlands;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;85000;United States;Medium;2022
Data Science Manager;Full-Time;Senior;Expert;United States;206000;United States;Medium;2022
Data Science Manager;Full-Time;Senior;Expert;United States;175100;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;189650;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;164996;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;154000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;126000;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;200000;United States;Large;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;150000;United States;Large;2022
Data Analyst;Full-Time;Senior;Expert;United States;117000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;99450;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;Puerto Rico;200000;Puerto Rico;Medium;2022
Data Engineer;Full-Time;Senior;Expert;Puerto Rico;135000;Puerto Rico;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;193900;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;129300;United States;Medium;2022
Machine Learning Engineer;Full-Time;Entry;Junior;United Kingdom;55410;United Kingdom;Small;2022
Data Analyst;Full-Time;Senior;Expert;United Kingdom;86193;United Kingdom;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United Kingdom;61566;United Kingdom;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;175000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;188100;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;139860;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;248700;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;167100;United States;Medium;2022
BI Data Analyst;Full-Time;Mid;Intermediate;Germany;50432;Germany;Small;2022
Data Architect;Full-Time;Senior;Expert;United States;141300;United States;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;102100;United States;Medium;2022
Data Analyst;Full-Time;Entry;Junior;Argentina;50000;Argentina;Large;2022
Data Scientist;Full-Time;Entry;Junior;Belgium;84053;Belgium;Large;2022
Lead Data Scientist;Full-Time;Mid;Intermediate;United Kingdom;61566;United Kingdom;Small;2022
Data Architect;Full-Time;Senior;Expert;United States;250000;United States;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;63000;United States;Medium;2022
Data Science Manager;Full-Time;Senior;Expert;United States;189500;United States;Large;2022
Data Science Manager;Full-Time;Senior;Expert;United States;140100;United States;Large;2022
Data Engineer;Full-Time;Senior;Expert;United States;177600;United States;Large;2022
Data Engineer;Full-Time;Senior;Expert;United States;131300;United States;Large;2022
Data Engineer;Full-Time;Mid;Intermediate;United States;24000;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;202900;United States;Large;2022
Machine Learning Engineer;Full-Time;Entry;Junior;United States;115000;United States;Large;2022
Machine Learning Engineer;Full-Time;Mid;Intermediate;United States;193900;United States;Medium;2022
Machine Learning Engineer;Full-Time;Mid;Intermediate;United States;129300;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;140000;United States;Large;2022
Data Analyst;Full-Time;Mid;Intermediate;United States;216200;United States;Medium;2022
Data Analyst;Full-Time;Mid;Intermediate;United States;144100;United States;Medium;2022
Machine Learning Scientist;Full-Time;Senior;Expert;United States;216000;United States;Medium;2022
Machine Learning Scientist;Full-Time;Senior;Expert;United States;144000;United States;Medium;2022
Data Analyst;Full-Time;Entry;Junior;United States;150000;United States;Large;2022
Data Scientist;Full-Time;Mid;Intermediate;Indonesia;53416;India;Large;2022
Applied Data Scientist;Full-Time;Entry;Junior;Austria;50000;Austria;Medium;2022
Cloud Data Architect;Full-Time;Senior;Expert;United States;250000;United States;Large;2021
Research Scientist;Full-Time;Executive;Director;Netherlands;84053;Netherlands;Large;2022
Data Scientist;Full-Time;Mid;Intermediate;United Kingdom;131752;United Kingdom;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;48000;Argentina;Small;2022
Data Science Manager;Full-Time;Executive;Director;United States;260500;United States;Medium;2022
Data Science Manager;Full-Time;Executive;Director;United States;175100;United States;Medium;2022
Data Analyst;Full-Time;Entry;Junior;United States;55000;United States;Small;2022
Data Analyst;Full-Time;Mid;Intermediate;United States;130000;United States;Medium;2022
Applied Machine Learning Scientist;Full-Time;Senior;Expert;United Kingdom;77119;France;Large;2022
Data Scientist;Full-Time;Entry;Junior;Belgium;52008;Belgium;Small;2022
Applied Machine Learning Scientist;Freelance;Mid;Intermediate;India;30523;India;Small;2022
Data Engineer;Full-Time;Senior;Expert;United States;206699;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;99100;United States;Medium;2022
Analytics Engineer;Full-Time;Mid;Intermediate;United States;200000;United States;Medium;2022
Analytics Engineer;Full-Time;Mid;Intermediate;United States;54000;United States;Medium;2022
Analytics Engineer;Full-Time;Entry;Junior;United States;130000;United States;Large;2022
Data Engineer;Full-Time;Senior;Expert;United States;100000;United States;Large;2022
Data Engineer;Full-Time;Senior;Expert;United States;80000;United States;Large;2022
Data Scientist;Full-Time;Senior;Expert;United States;100000;United States;Large;2022
Data Specialist;Full-Time;Senior;Expert;United States;221300;United States;Large;2022
Data Specialist;Full-Time;Senior;Expert;United States;148700;United States;Large;2022
Machine Learning Engineer;Full-Time;Entry;Junior;United Kingdom;30000;United Kingdom;Large;2022
Data Analyst;Full-Time;Entry;Junior;France;28368;France;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United Kingdom;91118;United Kingdom;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United Kingdom;61566;United Kingdom;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;Germany;60938;Germany;Small;2022
Data Science Manager;Full-Time;Senior;Expert;United States;249260;United States;Medium;2022
Data Science Manager;Full-Time;Senior;Expert;United States;185400;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;United Kingdom;80036;United Kingdom;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;128875;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;93700;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;100000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;136260;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;109280;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;92000;United States;Large;2022
Data Engineer;Full-Time;Mid;Intermediate;United Kingdom;135446;United Kingdom;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United Kingdom;104663;United Kingdom;Medium;2022
Data Engineer;Full-Time;Entry;Junior;United States;129000;United States;Large;2022
Data Engineer;Full-Time;Entry;Junior;United States;86000;United States;Large;2022
Business Data Analyst;Full-Time;Senior;Expert;United States;100000;United States;Large;2022
Data Scientist;Full-Time;Mid;Intermediate;Turkey;25000;Turkey;Medium;2022
Data Analyst;Full-Time;Mid;Intermediate;Singapore;65257;Singapore;Medium;2022
AI Scientist;Full-Time;Mid;Intermediate;United States;200000;United States;Medium;2022
Machine Learning Developer;Full-Time;Entry;Junior;United States;180000;United States;Large;2022
Data Scientist;Full-Time;Mid;Intermediate;United States;153000;United States;Large;2022
Data Analyst;Full-Time;Senior;Expert;United States;150075;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;110925;United States;Medium;2022
Machine Learning Scientist;Full-Time;Mid;Intermediate;Egypt;22800;Egypt;Medium;2022
Data Analyst;Full-Time;Entry;Junior;Portugal;22809;Portugal;Medium;2020
Data Analyst;Full-Time;Entry;Junior;Indonesia;15000;Indonesia;Large;2022
Data Science Manager;Full-Time;Senior;Expert;Australia;133766;Australia;Large;2022
Machine Learning Engineer;Full-Time;Entry;Junior;United States;83000;United States;Large;2022
Data Scientist;Full-Time;Senior;Expert;United States;186000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;148800;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;112900;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;90320;United States;Medium;2022
ML Engineer;Full-Time;Senior;Expert;United States;240000;United States;Medium;2022
ML Engineer;Full-Time;Senior;Expert;United States;160000;United States;Medium;2022
Data Science Manager;Full-Time;Senior;Expert;United States;300000;United States;Medium;2022
Data Science Manager;Full-Time;Senior;Expert;United States;200000;United States;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;Germany;65666;Germany;Small;2022
AI Scientist;Full-Time;Mid;Intermediate;United States;200000;India;Large;2022
Machine Learning Engineer;Full-Time;Mid;Intermediate;United Kingdom;116976;United Kingdom;Medium;2022
Machine Learning Engineer;Full-Time;Mid;Intermediate;United Kingdom;92350;United Kingdom;Medium;2022
AI Scientist;Full-Time;Mid;Intermediate;United States;120000;United States;Medium;2022
Data Analytics Manager;Full-Time;Senior;Expert;United States;145000;United States;Medium;2022
Data Analytics Manager;Full-Time;Senior;Expert;United States;105400;United States;Medium;2022
Data Scientist;Full-Time;Entry;Junior;Germany;49268;Germany;Small;2020
Data Scientist;Full-Time;Senior;Expert;United States;215300;United States;Large;2022
Data Scientist;Full-Time;Senior;Expert;United States;158200;United States;Large;2022
Data Engineer;Full-Time;Senior;Expert;United States;209100;United States;Large;2022
Machine Learning Engineer;Full-Time;Mid;Intermediate;Germany;84053;France;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;164000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;132000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;123000;United States;Medium;2022
ETL Developer;Full-Time;Mid;Intermediate;Greece;52533;Greece;Medium;2022
